gênero,artista,música,letra
Sertanejo Raiz,Tonico E Tinoco,Velhas Cartas,Antiga carta guardada Que o tempo amarelou É lembrança do passado Que no meu peito ficou Cada frase é a saudade Do tempo do nosso amor Hoje é um risco de tinta Relendo o meu pensamento Cada letra é um suspiro Que ficou no esquecimento Resto de amor e saudade No livro do sofrimento O mensageiro canário Fechou o zóio e morreu Até a florzinha da carta O seu perfume perdeu Só ficou a farsidade Na jura que ocê escreveu Do nosso amor é o que resta A esperança perdida Não vejo mais seu sorriso Que alegrava minha vida Só leio as palavras triste Da velha carta esquecida
Sertanejo Raiz,Tonico E Tinoco,Baile Na Roça,"Baile na roça, meu bem, se dança assim Pego na cintura dela e ela tarraca em mim Baile na roça, meu bem, se dança assim Pego na cintura dela e ela tarraca em mim E o sanfoneiro toca toca alegria Vamos, vamos, minha gente Até clarear o dia Baile na roça, meu bem, se dança assim Pego na cintura dela e ela tarraca em mim Baile na roça, meu bem, se dança assim Pego na cintura dela e ela tarraca em mim Baile na roça, meu bem, se dança assim Pego na cintura dela e ela tarraca em mim Baile na roça, meu bem, se dança assim Pego na cintura dela e ela tarraca em mim Dança, dança com a morena Dança dança com a loirinha Começa o baile na tuia E termina na cozinha Baile na roça, meu bem, se dança assim Pego na cintura dela e ela tarraca em mim Baile na roça, meu bem, se dança assim Pego na cintura dela e ela tarraca em mim Viva o baile na roça Viva a noite de São João E o povo brasileiro conservando a tradição Baile na roça, meu bem, se dança assim Pego na cintura dela e ela tarraca em mim Baile na roça, meu bem, se dança assim Pego na cintura dela e ela tarraca em mim"
Sertanejo Raiz,Tonico E Tinoco,Moda da Mula Preta,"Eu tenho uma mula preta tem sete parmo de artura (Ai, ai ai) A mula é descanelada tem uma linda figura (Ai, ai ai) Tira fogo na carçada no rampão da ferradura (Ai, ai ai) Com morena delicada na garupa faz figura (Ai, ai ai) A mula fica enjoada pisa só de andadura (Ai, ai ai) Ensino da criação veja quanto que regula (Ai, ai ai) O defeito do mulão se eu contá ninguém carcula (Ai, ai ai) Moça feia e marmanjão na garupa a mula pula (Ai, ai ai) Chega a fazer cerração todos pulo dessa mula (Ai, ai ai) Cara muda de feição sendo preto fica fula (Ai, ai ai) Eu fui passear na cidade só numa vorta que eu dei (Ai, ai ai) A mula deixou saudade no lugar onde eu passei (Ai, ai ai) Pro mulão de qualidade quatro milhão injeitei (Ai, ai ai) Pra dizer mesmo a verdade nem satisfação eu dei (Ai, ai ai) Fui dizendo boa tarde pra minha casa vortei (Ai, ai ai) Sortei a mula no pasto veja o que me aconteceu (Ai, ai ai) Uma cobra venenosa a minha mula mordeu (Ai, ai ai) Com veneno desta cobra a mula nem se mexeu (Ai, ai ai) Só durou umas quatro hora depois a mula morreu (Ai, ai ai) Acabou-se a mula preta que tanto gosto me deu (Que tanto gosto me deu)"
Sertanejo Raiz,Tonico E Tinoco,Saudade de Matão,"Neste mundo choro a dor Por uma paixão sem fim Ninguém conhece a razão Porque eu choro no mundo assim Quando lá no céu surgir Uma peregrina flor Pois todos devem saber Que a sorte me tirou foi uma grande dor Lá no céu, junto a Deus Em silêncio minha alma descansa E na terra todos cantam Eu lamento minha desventura desta pobre dor Lá no céu, junto a Deus Em silêncio minha alma descansa E na terra todos cantam Eu lamento minha desventura desta pobre dor Ninguém me diz Que sofreu tanto assim Essa dor que me consome Não posso viver Quero morrer Vou partir para bem longe daqui Já que a sorte não quis Me fazer feliz Quando lá no céu surgir Uma peregrina flor Pois todos devem saber Que a sorte me tirou foi uma grande dor"
Sertanejo Raiz,Tonico E Tinoco,Mourão da Porteira,Lá no mourão esquerdo da porteira Onde encontrei vancê pra despedi É uma lembrança minha derradeira É um versinho que eu nele escrevi Vancê eu sei passa esbarrando nele E a porteira bate pra avisá Vancê não lembra que sinal é aquele E nem se quer se alembra de oiá Aqui tão longe eu pego na viola Aqueles verso começo a cantá Uma saudade é dor que não consola Quanto mais dói a gente quer lembrá Vancê talvez não sabe o que é saudade Uma lembrança vancê nunca sentiu Pois esquecer as vêiz tenho vontade Essa vontade o meu peito feriu No dia que doê seu coração De uma saudade que eu tanto senti Vancê chorando passa no mourão E lê os verso que eu nele escrevi
Sertanejo Raiz,Tonico E Tinoco,Festa na Roça,"Festa na roça  É a festa do arraial  O povo canta, dança e pula  Vamos todos chacoalhar  Festa na roça é alegria  O ano inteiro, é todo dia  Festa na roça  É a festa do arraial  O povo canta, dança e pula  Vamos todos chacoalhar  Festa na roça que bom que é  É no catira e Arrasta-Pé  Festa na roça  É a festa do arraial  O povo canta, dança e pula  Vamos todos chacoalhar  Festa na roça é o sanfoneiro  Que vai dançando lá no terreiro  Festa na roça  É a festa do arraial  O povo canta, dança e pula  Vamos todos chacoalhar"
Sertanejo Raiz,Tonico E Tinoco,Filho Pródigo,"Eu tinha bom gado de corte, eu tinha bom gado leiteiro  Eu tinha um cavalo baio e um abundante celeiro  Eu era muito respeitado, eu fui campeão de rodeio  E por toda a redondeza queriam ouvir meu ponteio  Por causa de um par de olhos  Azuis claros como luar  Eu disse meu Pai vou embora  Eu vou procurá-la  Sem ela eu não posso ficar!  Andei lado a lado com a morte por este mundo a vagar  Eu que era amigo da sorte, fui companheiro do azar  Então me tornei vagabundo a dor e a fome chegou  Comi, maltrapilho e imundo o pão que o diabo amassou  Depois de muitas andanças  Encontrei-me com ela num bar, ai  Rindo e bebendo com outro  E naquele lugar  Decidi que eu ia voltar!  No longo caminho da volta a tristeza e a solidão  Sem saber seria bem vindo por meu pai, também meu irmão  Ao longe avistei minha casa, bateu forte o meu coração  O pranto escorreu em meu rosto molhando a poeira no chão  Meu pai com seus braços abertos ,  Disse: Meu Filho voltou , ai , ai, ai  Três dias, três noites de festas ,  O sino tocou  Anunciando que a paz retornou."
Sertanejo Raiz,Tonico E Tinoco,Besta Ruana,"Tinha uma besta ruana, pus o nome de princesa Outra igual não existia cem léguas na redondeza Eu no lombo da ruana já fiz mais de mil proezas Essa besta marchadeira era mesmo uma beleza! Eu tratava da ruana com toda a delicadeza Se estourava uma boiada eu juntava na certeza Atravessava o rio pardo sem medo da correnteza Essa besta marchadeira, ligeira por natureza Um dia chegou a desgraça no atalho da represa Cai numa pirambeira a ruana ficou presa A besta quis levantar, mas lhe faltou a firmeza E quebrou as duas pernas e acabou minha princesa Passei a mão na garrucha, apontei com bem firmeza A ruana relinchou como em jeito de defesa Vi as lágrimas correr, aí do olho da princesa Matei ela com dois tiros, depois chorei de tristeza Abri uma sepultura, enterrei minha riqueza Fiz uma cruz de pau d'alho, deixei quatro vela acesa Na cruz eu fiz um letreiro, escrevi com bem clareza Matei pra não vê sofrer a minha saudosa princesa!"
Sertanejo Raiz,Tonico E Tinoco,Véio Pai,"O meu pai já tá velhinho Não pode mais trabalhar Brincando com seu netinho Passa o tempo a recordar Quando pega na viola Pra tristeza disfarçar Canta moda do passado e depois pega a chora Ele conta sua vida De quando era solteiro Das proezas que fazia No tempo de boiadeiro Sempre foi respeitado Por esse Brasil inteiro E cumpriu sempre com a lei e o dever de um brasileiro Quando encontrar um velhinho Respeite a sua idade É uma sombra do passado É um espelho da saudade Respeite como seu pai Com carinho e amizade Ele só dá bom conselho para o bem da mocidade Todo veio já foi moço Todo moço já foi criança A velhice é o fim da vida Onde morre a esperança Mas quem sempre fez o bem A Glória no céu alcança Seu nome fica na história, e o passado por lembrança"
Sertanejo Raiz,Tonico E Tinoco,Sereno da Madrugada,"Sereno da madrugada como é triste Uma voz que acompanha o som da lira Faiz lembrar daqueles tempos já passado Que minh'alma de paixão inda suspira Eu também já fui amado e fui querido Hoje eu vivo neste mundo desprezado Nem a morte me tira esta triste sina Aqui acha um coração abandonado Tu é rica de amor e pode gozá Eu sou pobre, minha jura num tem valor Com orgulho tu despreza quem te ama Argum dia sofrearás a mesma dor Adeus mundo de ilusão e de mentira Adeus morena, seu desprezo é que me mata De saudade, de paixão eu vou morrendo Adeus, adeus, para sempre adeus ingrata"
Sertanejo Raiz,Tonico E Tinoco,Minas Gerais,"Oh, Minas Gerais! Oh, Minas Gerais! Quem te conhece não esquece jamais Oh, Minas Gerais! Eu sai da minha terra Pra não voltar nunca mais Mas a saudade malvada Me fez voltar pra trás Recordando as lindas fontes Lá da casa dos meus pais Voltei pra Belo Horizonte Querida Minas Gerais Oh, Minas Gerais! Oh, Minas Gerais! Quem te conhece não esquece jamais Oh, Minas Gerais! O chão de Minas querida Tudo ali reproduz Onde o pão se multiplica Como nas mãos de Jesus Onde abriga toda gente Com os direitos iguais Oh! Terra de Tiradentes Querida Minas Gerais Oh, Minas Gerais! Oh, Minas Gerais! Quem te conhece não esquece jamais Oh, Minas Gerais! Ah! Minha terra querida Tua bandeira paterna Nunca será esquecida Dos homens que te governa Sem fronteira e sem medida Dos pampas aos seringais O Brasil é minha vida Meu berço Minas Gerais Oh, Minas Gerais! Oh, Minas Gerais! Quem te conhece não esquece jamais Oh, Minas Gerais!"
Sertanejo Raiz,Liu E Leu,O Ipê e O Prisioneiro,"Quando há muitos anos Fui aprisionado nesta cela fria Do segundo andar da penitenciária Lá na rua eu via Quando um jardineiro plantava um ipê E ao correr dos dias Ele foi crescendo e ganhando vida Enquanto eu sofria Meu ipê florido Junto a minha cela Hoje tem a altura De minha janela Só uma diferença há entre nós agora Aqui dentro as noites Não tem mais aurora Quanta claridade tem você lá fora Vejo em seu tronco Cipó parasita te abraçando forte Enquanto te abraça, suga a tua seiva Te levando a morte Assim foi comigo Ela me abraçava, depois me traía Por isso a matei E agora só tenho sua companhia Meu ipê florido Junto a minha cela Hoje tem a altura De minha janela Só uma diferença há entre nós agora Aqui dentro as noites Não tem mais aurora Quanta claridade tem você lá fora"
Sertanejo Raiz,Liu E Leu,Rei Do Café,"Para o senhor rei do gado aqui vai minha resposta O que eu penso a seu respeito eu não digo pelas costas O senhor saiu do bar sem ouvir minha proposta Saiba que este seu criado não tem medo de aposta Quem já escorregou na vida em qualquer galho se encosta O que disse o almofadinha por mim não foi endossado Se eu quisesse lhe ofender não ia lhe mandar recado Quem mexe com marimbondo deve esperar o resultado Creio que o senhor se esquece meu amigo rei do gado Que um rei para ser rei precisa ser muito educado É coisa que eu acho feio um rico fazer cartaz Não me acanho em lhe dizer que eu já fui peão em Goiás Já montei em burro xucro até de cara pra trás Se eu tirar minha camisa no peito mostro os sinais De guampas de boi cuiabano foi na zona dos pantanais Quando eu vejo um cafezal e um poeirão de uma boiada Me orgulho ser imigrante nessa terra abençoada Também já tomei cachaça tirando boi de arribada Se a balança do Brasil por café for ameaçada Eu corto meus cafezais, transformo tudo em invernada Deixe de apostar amigo, não queira dar um passo errado Vamos lutar ombro a ombro por este solo abençoado Apesar de eu ser estrangeiro nele eu quero ser enterrado Onde brota o ouro verde, nosso café afamado Que da glórias pro Brasil além de fronteira pro outro lado"
Sertanejo Raiz,Liu E Leu,Caminheiro,"Caminheiro que lá vai indo Pro rumo da minha terra Por favor faça parada Na casa branca da serra Ali mora uma velhinha Chorando um filho seu Esta velha é minha mãe E o seu filho sou eu Oi, caminheiro, leva este recado meu Por favor diga pra mãe Zelar bem do que é meu Cuidar bem do meu cavalo Que o finado pai me deu O meu cachorro campeiro Meu galo índio brigador Minha velha espingarda E o violão chorador Oi, caminheiro, me faça este favor Caminheiro, diga pra mãe Para não se preocupar Se Deus quiser este ano Eu consigo me formar Eu pegando meu diploma Vou trazer ela pra cá Mas se eu for mal nos estudos Vou deixar tudo e volto pra lá Oi, caminheiro, não esqueça de avisar Oi, caminheiro, não esqueça de avisar Oi, caminheiro, não esqueça de avisar"
Sertanejo Raiz,Liu E Leu,A Sementinha,"Lá na casa da fazenda onde eu vivia Numa manhã de garoa e de céu nublado Achei no chão do terreiro uma sementinha Pensei logo em plantá-la no chão molhado O tempo passou depressa e a mocidade Chegou como chega a noite ao cair da tarde Veio morar na fazenda uma caboclinha Graciosa, bela e meiga e na flor da idade Iniciou-se um romance entre eu e ela Na sombra aconchegante de uma paineira Dei a ela uma rosa com muita esperança Que eu colhi de um galhinho daquela roseira Marcamos o casamento pra o fim do ano Pra mim só existia ela e pra ela só eu Pouco mais de uma semana pra o nosso edílio A minha flor prometida, doente morreu Arranquei o pé de rosas na primavera E plantei na sepultura de minha amada Todas tardes eu molhava com o meu pranto A roseira foi murchando e acabou em nada A chuva se foi embora e o Sol ardente Matou a minha roseira e secou o meu pranto Só não matou a saudade da caboclinha Pois eu vejo a sua imagem em todo o canto Por isso é que eu vivo longe da minha terra Seguindo a longa estrada da minha vida Procuro viver sorrindo mas, no entanto Eu choro ao me recordar amada querida O destino como sempre é caprichoso É cheio de traições e de sonhos loucos Tal qual aquela roseira e a minha amada Eu pressinto que também vou morrendo aos poucos"
