gênero,artista,música,letra
Sertanejo Raiz,Tonico E Tinoco,Velhas Cartas,Antiga carta guardada Que o tempo amarelou É lembrança do passado Que no meu peito ficou Cada frase é a saudade Do tempo do nosso amor Hoje é um risco de tinta Relendo o meu pensamento Cada letra é um suspiro Que ficou no esquecimento Resto de amor e saudade No livro do sofrimento O mensageiro canário Fechou o zóio e morreu Até a florzinha da carta O seu perfume perdeu Só ficou a farsidade Na jura que ocê escreveu Do nosso amor é o que resta A esperança perdida Não vejo mais seu sorriso Que alegrava minha vida Só leio as palavras triste Da velha carta esquecida
Sertanejo Raiz,Tonico E Tinoco,Saudade de Matão,"Neste mundo choro a dor Por uma paixão sem fim Ninguém conhece a razão Porque eu choro no mundo assim Quando lá no céu surgir Uma peregrina flor Pois todos devem saber Que a sorte me tirou foi uma grande dor Lá no céu, junto a Deus Em silêncio minha alma descansa E na terra todos cantam Eu lamento minha desventura desta pobre dor Lá no céu, junto a Deus Em silêncio minha alma descansa E na terra todos cantam Eu lamento minha desventura desta pobre dor Ninguém me diz Que sofreu tanto assim Essa dor que me consome Não posso viver Quero morrer Vou partir para bem longe daqui Já que a sorte não quis Me fazer feliz Quando lá no céu surgir Uma peregrina flor Pois todos devem saber Que a sorte me tirou foi uma grande dor"
Sertanejo Raiz,Tonico E Tinoco,Mourão da Porteira,Lá no mourão esquerdo da porteira Onde encontrei vancê pra despedi É uma lembrança minha derradeira É um versinho que eu nele escrevi Vancê eu sei passa esbarrando nele E a porteira bate pra avisá Vancê não lembra que sinal é aquele E nem se quer se alembra de oiá Aqui tão longe eu pego na viola Aqueles verso começo a cantá Uma saudade é dor que não consola Quanto mais dói a gente quer lembrá Vancê talvez não sabe o que é saudade Uma lembrança vancê nunca sentiu Pois esquecer as vêiz tenho vontade Essa vontade o meu peito feriu No dia que doê seu coração De uma saudade que eu tanto senti Vancê chorando passa no mourão E lê os verso que eu nele escrevi
Sertanejo Raiz,Tonico E Tinoco,Filho Pródigo,"Eu tinha bom gado de corte, eu tinha bom gado leiteiro  Eu tinha um cavalo baio e um abundante celeiro  Eu era muito respeitado, eu fui campeão de rodeio  E por toda a redondeza queriam ouvir meu ponteio  Por causa de um par de olhos  Azuis claros como luar  Eu disse meu Pai vou embora  Eu vou procurá-la  Sem ela eu não posso ficar!  Andei lado a lado com a morte por este mundo a vagar  Eu que era amigo da sorte, fui companheiro do azar  Então me tornei vagabundo a dor e a fome chegou  Comi, maltrapilho e imundo o pão que o diabo amassou  Depois de muitas andanças  Encontrei-me com ela num bar, ai  Rindo e bebendo com outro  E naquele lugar  Decidi que eu ia voltar!  No longo caminho da volta a tristeza e a solidão  Sem saber seria bem vindo por meu pai, também meu irmão  Ao longe avistei minha casa, bateu forte o meu coração  O pranto escorreu em meu rosto molhando a poeira no chão  Meu pai com seus braços abertos ,  Disse: Meu Filho voltou , ai , ai, ai  Três dias, três noites de festas ,  O sino tocou  Anunciando que a paz retornou."
Sertanejo Raiz,Tonico E Tinoco,Aparecida do Norte,"Já cumpri minha promessa na Aparecida do Norte  E graças a Nossa Senhora não lastimo mais a sorte  Falo com Fé: - Não lastimo mais a sorte  Já cumpri minha promessa na Aparecida do Norte.  Eu subi toda a ladeira sem carência de transporte  E beijei os pés da Santa da Aparecida do Norte  Falo com Fé: - Da Aparecida do Norte  Eu subi toda a ladeira sem carência de transporte.  Não tenho melancolia, tenho saúde sou forte  Tenho fé em Nossa senhora da Aparecida do Norte  Falo com Fé: Da Aparecida do Norte  Não tenho melancolia, tenho saúde sou forte  Padroeira do Brasil Aparecida do Norte  Eu também sou brasileiro sou caboclo de suporte  Falo com Fé: Sou caboclo de suporte  Padroeira do Brasil Aparecida do Norte  Todo meado do ano enquanto não chega a morte  Vou fazer minha visita na Aparecida do Norte  Falo com Fé: Na Aparecida do Norte  Todo meado do ano enquanto não chega a morte."
Sertanejo Raiz,Tonico E Tinoco,Besta Ruana,"Tinha uma besta ruana, pus o nome de princesa Outra igual não existia cem léguas na redondeza Eu no lombo da ruana já fiz mais de mil proezas Essa besta marchadeira era mesmo uma beleza! Eu tratava da ruana com toda a delicadeza Se estourava uma boiada eu juntava na certeza Atravessava o rio pardo sem medo da correnteza Essa besta marchadeira, ligeira por natureza Um dia chegou a desgraça no atalho da represa Cai numa pirambeira a ruana ficou presa A besta quis levantar, mas lhe faltou a firmeza E quebrou as duas pernas e acabou minha princesa Passei a mão na garrucha, apontei com bem firmeza A ruana relinchou como em jeito de defesa Vi as lágrimas correr, aí do olho da princesa Matei ela com dois tiros, depois chorei de tristeza Abri uma sepultura, enterrei minha riqueza Fiz uma cruz de pau d'alho, deixei quatro vela acesa Na cruz eu fiz um letreiro, escrevi com bem clareza Matei pra não vê sofrer a minha saudosa princesa!"
Sertanejo Raiz,Tonico E Tinoco,Pé de Ipê,Eu bem sei que adivinhava Quando às veiz eu te chamava De muié sem coração Minha vóis assim queixosa Vancê é a mais formosa Das cabocra do sertão Minha vóis assim queixosa Vancê é a mais formosa Das cabocra do sertão Certa vez tive o desejo De provar o mer de um beijo Da boquinha de vancê Lá no trio da baixada Pertinho da encruziada Debaixo de um pé de ipê Lá no trio da baixada Pertinho da encruziada Debaixo de um pé de ipê Mas o destino é traiçoeiro Que me deixou na solidão Foi-se embora pra cidade Me deixou triste saudade Nesse pobre coração Foi-se embora pra cidade Me deixou triste saudade Nesse pobre coração Quando eu passo a encruziada Ainda avisto o pé do ipê Ainda canta um passarinho Me faz alembrar sozinho Aquele dia com vancê Ainda canta um passarinho Me faz alembrar sozinho Aquele dia com vancê
Sertanejo Raiz,Tonico E Tinoco,Baile Na Roça,"Baile na roça, meu bem, se dança assim Pego na cintura dela e ela tarraca em mim Baile na roça, meu bem, se dança assim Pego na cintura dela e ela tarraca em mim E o sanfoneiro toca toca alegria Vamos, vamos, minha gente Até clarear o dia Baile na roça, meu bem, se dança assim Pego na cintura dela e ela tarraca em mim Baile na roça, meu bem, se dança assim Pego na cintura dela e ela tarraca em mim Baile na roça, meu bem, se dança assim Pego na cintura dela e ela tarraca em mim Baile na roça, meu bem, se dança assim Pego na cintura dela e ela tarraca em mim Dança, dança com a morena Dança dança com a loirinha Começa o baile na tuia E termina na cozinha Baile na roça, meu bem, se dança assim Pego na cintura dela e ela tarraca em mim Baile na roça, meu bem, se dança assim Pego na cintura dela e ela tarraca em mim Viva o baile na roça Viva a noite de São João E o povo brasileiro conservando a tradição Baile na roça, meu bem, se dança assim Pego na cintura dela e ela tarraca em mim Baile na roça, meu bem, se dança assim Pego na cintura dela e ela tarraca em mim"
Sertanejo Raiz,Tonico E Tinoco,Véio Pai,"O meu pai já tá velhinho Não pode mais trabalhar Brincando com seu netinho Passa o tempo a recordar Quando pega na viola Pra tristeza disfarçar Canta moda do passado e depois pega a chora Ele conta sua vida De quando era solteiro Das proezas que fazia No tempo de boiadeiro Sempre foi respeitado Por esse Brasil inteiro E cumpriu sempre com a lei e o dever de um brasileiro Quando encontrar um velhinho Respeite a sua idade É uma sombra do passado É um espelho da saudade Respeite como seu pai Com carinho e amizade Ele só dá bom conselho para o bem da mocidade Todo veio já foi moço Todo moço já foi criança A velhice é o fim da vida Onde morre a esperança Mas quem sempre fez o bem A Glória no céu alcança Seu nome fica na história, e o passado por lembrança"
Sertanejo Raiz,Tonico E Tinoco,Festa na Roça,"Festa na roça  É a festa do arraial  O povo canta, dança e pula  Vamos todos chacoalhar  Festa na roça é alegria  O ano inteiro, é todo dia  Festa na roça  É a festa do arraial  O povo canta, dança e pula  Vamos todos chacoalhar  Festa na roça que bom que é  É no catira e Arrasta-Pé  Festa na roça  É a festa do arraial  O povo canta, dança e pula  Vamos todos chacoalhar  Festa na roça é o sanfoneiro  Que vai dançando lá no terreiro  Festa na roça  É a festa do arraial  O povo canta, dança e pula  Vamos todos chacoalhar"
Sertanejo Raiz,Liu E Leu,O Ipê e O Prisioneiro,"Quando há muitos anos Fui aprisionado nesta cela fria Do segundo andar da penitenciária Lá na rua eu via Quando um jardineiro plantava um ipê E ao correr dos dias Ele foi crescendo e ganhando vida Enquanto eu sofria Meu ipê florido Junto a minha cela Hoje tem a altura De minha janela Só uma diferença há entre nós agora Aqui dentro as noites Não tem mais aurora Quanta claridade tem você lá fora Vejo em seu tronco Cipó parasita te abraçando forte Enquanto te abraça, suga a tua seiva Te levando a morte Assim foi comigo Ela me abraçava, depois me traía Por isso a matei E agora só tenho sua companhia Meu ipê florido Junto a minha cela Hoje tem a altura De minha janela Só uma diferença há entre nós agora Aqui dentro as noites Não tem mais aurora Quanta claridade tem você lá fora"
Sertanejo Raiz,Liu E Leu,Rei Do Café,"Para o senhor rei do gado aqui vai minha resposta O que eu penso a seu respeito eu não digo pelas costas O senhor saiu do bar sem ouvir minha proposta Saiba que este seu criado não tem medo de aposta Quem já escorregou na vida em qualquer galho se encosta O que disse o almofadinha por mim não foi endossado Se eu quisesse lhe ofender não ia lhe mandar recado Quem mexe com marimbondo deve esperar o resultado Creio que o senhor se esquece meu amigo rei do gado Que um rei para ser rei precisa ser muito educado É coisa que eu acho feio um rico fazer cartaz Não me acanho em lhe dizer que eu já fui peão em Goiás Já montei em burro xucro até de cara pra trás Se eu tirar minha camisa no peito mostro os sinais De guampas de boi cuiabano foi na zona dos pantanais Quando eu vejo um cafezal e um poeirão de uma boiada Me orgulho ser imigrante nessa terra abençoada Também já tomei cachaça tirando boi de arribada Se a balança do Brasil por café for ameaçada Eu corto meus cafezais, transformo tudo em invernada Deixe de apostar amigo, não queira dar um passo errado Vamos lutar ombro a ombro por este solo abençoado Apesar de eu ser estrangeiro nele eu quero ser enterrado Onde brota o ouro verde, nosso café afamado Que da glórias pro Brasil além de fronteira pro outro lado"
Sertanejo Raiz,Liu E Leu,Caminheiro,"Caminheiro que lá vai indo Pro rumo da minha terra Por favor faça parada Na casa branca da serra Ali mora uma velhinha Chorando um filho seu Esta velha é minha mãe E o seu filho sou eu Oi, caminheiro, leva este recado meu Por favor diga pra mãe Zelar bem do que é meu Cuidar bem do meu cavalo Que o finado pai me deu O meu cachorro campeiro Meu galo índio brigador Minha velha espingarda E o violão chorador Oi, caminheiro, me faça este favor Caminheiro, diga pra mãe Para não se preocupar Se Deus quiser este ano Eu consigo me formar Eu pegando meu diploma Vou trazer ela pra cá Mas se eu for mal nos estudos Vou deixar tudo e volto pra lá Oi, caminheiro, não esqueça de avisar Oi, caminheiro, não esqueça de avisar Oi, caminheiro, não esqueça de avisar"
Sertanejo Raiz,Liu E Leu,Relembrando,Relembrando os tempos de criança Vejo o bairro onde eu me criei O ranchinho onde eu fui nascido Vejo o rio onde eu me banhei No quintal uma grande paineira Velha amiga que eu sempre estimei Vejo a sombra e sinto saudade A minha mocidade ali muito eu brinquei Sua história não sai da lembrança Vive sempre na imaginação Em meu ombro ela foi carregada E plantada com as minhas mãos Eu tratei com amor e carinho Foi pra mim uma satisfação Quando um dia eu vi no seus galhos Quando se abria o primeiro botão Quando eu completei vinte e um anos Fui juntinho do meu amor De joelho em frente o altar Recebendo a benção do Senhor Quando eu vinha da igreja casado De alegria meus olhos chorou Ao passar embaixo da paineira Os galhos balançaram e cobriu nós de flor Estou no fim da estrada da vida Mas eu peço em minha oração Quando a morte vier me buscar Vou deixar o mundo de ilusão Vou fazer um pedido pra Deus Pra de mim Ele ter compaixão Que a paineira esteja florescida Que é pra suas flor enfeitar meu caixão
Sertanejo Raiz,Liu E Leu,Jeitão de Caboclo,"Se eu pudesse voltar aos bons tempos de criança Reviver a juventude com muita perseverança Morar de novo no sítio na casa de alvenaria Ver os pássaros cantando quando vem rompendo o dia Eu voltaria a rever o pé de manjericão A curruira morando lá no oco do mourão Os bezerros do piquete e nossas vacas leiteiras O papai tirando leite bem cedinho na mangueira Eu voltaria a rever o ribeirão Taquari Com suas águas bem claras onde eu pesquei lambari O nosso carro de boi , o monjolo e a moenda, As vacas Maria-Preta, Tirolesa e a Prenda Na varanda tábua grande cheia de queijo curado E mamãe assando pão no forno de lenha ao lado Nossa reserva de mato, linda floresta fechada As trilhas fundas do gado retalhando a invernada Queria rever o sol com seus raios florescentes Sumindo atrás da serra roubando o dia da gente O pé de dama-da-noite junto ao mastro de São João Que até hoje perfumam a minha imaginação O caso é que eu não posso fazer o tempo voltar Sou um cocão sem chumaço que já não pode cantar Hoje eu vivo na cidade perdendo as forças aos poucos Mas não consigo perder o meu jeitão de caboclo."
Sertanejo Raiz,Liu E Leu,Tardes Morenas de Mato Grosso,"Com a rainha do meu destino fui conhecer o jardim de Alá Onde nas cores da madrugadas ainda cantam os sabiás Tardes morenas de Mato Grosso a paz do mundo achei por lá Árvores lindas e bem cuidadas Soltando flores amareladas sobre as calçadas de Cuiabá Domingo triste da despedida chora viola lá do ""Crispim"" Deixei o Mato Grosso querido mas pela Deusa chorando eu vim Eu fiz pra ela um simples verso, o universo sorriu pra mim Minha viola brilhou nos campos Devido aos bandos de pirilampos nos verdes campos lá de Coxim A novo aurora tão radiosa aconteceu e segui além Em Campo Grande passei pensando por que será quero outro alguém Mais um amor assim repentino às vezes vale por mais de cem Tratei do modo tão caprichoso Aquele lindo rosto charmoso olhar manhoso de quem quer bem Adeus rainha mato-grossense não sei se foi meu bem ou meu mal Só sei que nunca em minha vida eu conheci outro amor igual Adeus gatinha tão carinhosa estátua viva escultural Adeus menina de fala franca Que tem a graça beleza e panca da garça branca do pantanal!"
